scenario,policy,metric,mean,ci_low,ci_high,n
sc_peak_workload,pto_adaptive_fast,drain_minutes,24.94,23.439500000000002,26.4605,50
sc_peak_workload,pto_adaptive_fast,first_queue_threshold_period,89.8,46.3,137.15799999999993,50
sc_peak_workload,pto_adaptive_fast,mean_net_queue_drift,-0.01994565217391304,-0.029225543478260868,-0.011376811594202901,50
sc_peak_workload,pto_adaptive_fast,tail_net_queue_drift,-0.011363636363636364,-0.018274999999999996,-0.004818181818181819,50
sc_peak_workload,pto_adaptive_fast,service_floor_binding_rate,0.5660326086956521,0.5617527173913043,0.5701299818840581,50
sc_peak_workload,pto_adaptive_fast,projection_binding_rate,0.5347826086956521,0.5105407608695652,0.5598994565217391,50
sc_peak_workload,online_fast_only,mean_gate_wait,13.213484664460942,12.76016244041361,13.692110482962258,50
sc_peak_workload,online_fast_only,mean_yard_wait,0.8652834855281404,0.8525695659064191,0.8778424879805523,50
sc_peak_workload,online_fast_only,mean_total_wait,14.078768149989084,13.664166436410529,14.538091825250234,50
sc_peak_workload,online_fast_only,p95_total_wait,42.703862171773814,40.9150259967591,44.520712327640936,50
sc_peak_workload,online_fast_only,mean_turnaround,30.077347511246813,29.597302276213377,30.54107400602409,50
