seed_block,seed,policy,path,weighted_cost,mean_queue,terminal_yard_backlog,late_horizon_drift
2,41002,pto_reid_1d,12,0.07794826835883772,2.5135869565217392,2.0,-0.004680901392801184
2,41002,pto_reid_1d,13,0.07692405135886443,2.449275362318841,0.0,0.001733351707255674
2,41002,pto_reid_1d,14,0.08096114293489542,2.7056159420289854,0.0,-0.003433120369446048
2,41002,pto_reid_1d,15,0.07499120347880063,2.32518115942029,10.0,-0.00048019956683839773
2,41002,pto_reid_1d,16,0.08030871600590175,2.671195652173913,0.0,-0.0003956180365366169
2,41002,pto_reid_1d,17,0.07368630464020018,2.2454710144927534,0.0,0.0012950360027604287
2,41002,pto_reid_1d,18,0.07649894520461678,2.4239130434782608,0.0,0.0021919040447224165
2,41002,pto_reid_1d,19,0.07876940913466311,2.5715579710144927,2.0,0.002505815997465267
2,41002,pto_reid_1d,20,0.07899423348536797,2.588768115942029,0.0,0.0010180708249601777
2,41002,pto_reid_1d,21,0.0761673228213639,2.3994565217391304,0.0,0.003483522063897847
2,41002,pto_reid_1d,22,0.08762106532084701,3.1503623188405796,8.0,-0.004768249862195583
2,41002,pto_reid_1d,23,0.07769578655349553,2.5090579710144927,3.0,-0.0005496443126923293
2,41002,pto_reid_1d,24,0.078061880954309,2.523550724637681,1.0,0.0017539138624733613
2,41002,pto_reid_1d,25,0.07179318588688269,2.125,2.0,0.004842468934326972
2,41002,pto_reid_1d,26,0.07710329066922186,2.4574275362318843,1.0,0.0006072617502680133
2,41002,pto_reid_1d,27,0.08294985111417,2.838768115942029,0.0,0.0007028567832325661
2,41002,pto_reid_1d,28,0.07568292659613722,2.369565217391304,6.0,-0.001549323130742755
2,41002,pto_reid_1d,29,0.07363797297114963,2.2418478260869565,0.0,0.0006873402228308283
2,41002,pto_reid_1d,30,0.07327339104346035,2.210144927536232,0.0,0.0010270769404381096
2,41002,pto_reid_1d,31,0.0778118477811066,2.511775362318841,8.0,0.0013252010642407302
2,41002,pto_reid_1d,32,0.07644416162883831,2.42481884057971,1.0,-0.003942074401364589
2,41002,pto_reid_1d,33,0.07826701223022903,2.5407608695652173,0.0,0.00031423747498904076
2,41002,pto_reid_1d,34,0.07595839349490385,2.3940217391304346,4.0,-0.001178553292331998
2,41002,pto_reid_1d,35,0.07597785885533366,2.392210144927536,0.0,-0.0011277718219263105
2,41002,pto_reid_1d,36,0.07850855812394857,2.5543478260869565,0.0,0.0026952156910403256
2,41002,pto_reid_1d,37,0.07467023868962482,2.307065217391304,0.0,0.005179601473964731
2,41002,pto_reid_1d,38,0.08271978371072093,2.835144927536232,9.0,-0.0012768067569737715
2,41002,pto_reid_1d,39,0.07838533654494934,2.5480072463768115,9.0,0.0005416147639529685
2,41002,feedback_fast,0,0.2236060212735818,6.140398550724638,0.0,0.0011233772716027414
2,41002,feedback_fast,1,0.23037911909966896,6.625905797101449,0.0,0.0003547107409320353
2,41002,feedback_fast,2,0.22621924591126302,6.320652173913044,0.0,-0.0014085347592654482
2,41002,feedback_fast,3,0.22109243431706024,6.004528985507246,0.0,0.0014977278547215916
2,41002,feedback_fast,4,0.22076861185329247,5.992753623188406,0.0,-0.0011754065772854917
2,41002,feedback_fast,5,0.21454125678082842,5.553442028985507,0.0,-0.0022752377397471345
2,41002,feedback_fast,6,0.22366716257792973,6.169384057971015,0.0,6.4833180699569e-05
2,41002,feedback_fast,7,0.23269343069387194,6.709239130434782,0.0,0.0028721912855524546
2,41002,feedback_fast,8,0.24743301402720463,7.523550724637682,0.0,-0.004640862156519776
2,41002,feedback_fast,9,0.22945294156343699,6.364130434782608,5.0,0.0004973979921787855
2,41002,feedback_fast,10,0.24089995243300155,7.33786231884058,0.0,-0.0015886570688240834
2,41002,feedback_fast,11,0.21382567707068367,5.688405797101449,0.0,0.0014477601899313798
2,41002,feedback_fast,12,0.23229035098372675,6.6476449275362315,11.0,0.000458769352297536
2,41002,feedback_fast,13,0.23909062272285764,7.0398550724637685,0.0,0.001981670927391178
2,41002,feedback_fast,14,0.23424007924459633,6.784420289855072,0.0,8.837928984066772e-05
2,41002,feedback_fast,15,0.2344801154764809,6.8396739130434785,3.0,0.0016269601864591426
2,41002,feedback_fast,16,0.2326707857663363,6.713768115942029,0.0,-0.002678993832438509
2,41002,feedback_fast,17,0.21894569518662532,5.811594202898551,3.0,0.000528973650059245
2,41002,feedback_fast,18,0.22846335823010344,6.416666666666667,23.0,0.003234823067808454
2,41002,feedback_fast,19,0.22322332199822023,6.059782608695652,0.0,0.0006971601439242358
2,41002,feedback_fast,20,0.22935783286778524,6.448369565217392,6.0,-0.0005577281151393886
2,41002,feedback_fast,21,0.22708201765039343,6.366847826086956,6.0,-0.0018092526443257131
2,41002,feedback_fast,22,0.2224805683750314,6.115942028985507,0.0,-0.0012261880476911791
2,41002,feedback_fast,23,0.22688047779532103,6.2726449275362315,6.0,0.0027853310995273415
2,41002,feedback_fast,24,0.24665855750546584,7.508152173913044,11.0,0.0028344307049943795
2,41002,feedback_fast,25,0.24672649228807503,7.6394927536231885,0.0,0.001425895945728931
2,41002,feedback_fast,26,0.2291608219982201,6.455615942028985,0.0,0.0011728566530236676
2,41002,feedback_fast,27,0.2371590104040168,6.833333333333333,2.0,0.003285821553044935
2,41002,feedback_fast,28,0.21811689083879907,5.865036231884058,2.0,9.657159970312371e-06
2,41002,feedback_fast,29,0.23450955388227776,6.8106884057971016,2.0,-0.00029546569212539987
2,41002,feedback_fast,30,0.22883473504169766,6.488224637681159,1.0,-0.001693420978389663
2,41002,feedback_fast,31,0.23472694518662518,6.721014492753623,0.0,0.0017102938814838606
2,41002,feedback_fast,32,0.2259950611286547,6.199275362318841,0.0,-1.4214471416976635e-05
2,41002,feedback_fast,33,0.22134832199821955,5.930253623188406,3.0,-0.0014774912217500945
2,41002,feedback_fast,34,0.22131888359242252,6.131340579710145,0.0,0.0012467502029088668
2,41002,feedback_fast,35,0.2323333763460458,6.705615942028985,8.0,0.0006828914187995607
2,41002,feedback_fast,36,0.239049861853292,7.118659420289855,12.0,0.002216480974309784
2,41002,feedback_fast,37,0.21802178214314694,5.867753623188406,7.0,0.0019819964496373683
2,41002,feedback_fast,38,0.22432839446198743,6.1893115942028984,0.0,-0.0033709998741313983
2,41002,feedback_fast,39,0.2359724162011183,6.9519927536231885,0.0,0.002058385670076693
2,41002,feedback_tracker,0,0.2325621941318293,6.864130434782608,4.0,3.846587875815433e-05
2,41002,feedback_tracker,1,0.22865810460691505,6.304347826086956,0.0,0.0014114102057734626
2,41002,feedback_tracker,2,0.2197305773711542,6.268115942028985,4.0,0.0004759135239302254
2,41002,feedback_tracker,3,0.25524273506868544,10.193840579710145,9.0,0.0007142500618492267
2,41002,feedback_tracker,4,0.21984203511411635,5.8768115942028984,0.0,0.0033404550366972078
2,41002,feedback_tracker,5,0.23136643794024794,8.347826086956522,0.0,-0.003116875507272167
2,41002,feedback_tracker,6,0.26749722244712537,12.053442028985508,20.0,0.005538272735558748
2,41002,feedback_tracker,7,0.31174359335501345,13.717391304347826,3.0,-0.001759773262904787
2,41002,feedback_tracker,8,0.21372729603540983,5.638586956521739,0.0,0.0006783883610605949
2,41002,feedback_tracker,9,0.22219297779532066,6.603260869565218,10.0,0.00040115191472185206
2,41002,feedback_tracker,10,0.23956602704234503,8.42663043478261,0.0,-0.00246843519286108
2,41002,feedback_tracker,11,0.20876906475184318,5.495471014492754,0.0,-0.0006784426147682933
2,41002,feedback_tracker,12,0.24675140170836374,9.23913043478261,10.0,0.00202691851961163
2,41002,feedback_tracker,13,0.215080206056191,5.719202898550725,0.0,-0.0017072014201450526
2,41002,feedback_tracker,14,0.255273413252638,9.519021739130435,10.0,-0.0004949023216246598
2,41002,feedback_tracker,15,0.23823324865732878,9.51177536231884,6.0,0.007391145360873962
2,41002,feedback_tracker,16,0.22531152588859277,6.625905797101449,0.0,0.0022575510310374612
2,41002,feedback_tracker,17,0.2653965336252573,9.773550724637682,2.0,-0.0009014796071163503
2,41002,feedback_tracker,18,0.23724718646263535,7.005434782608695,0.0,0.00042871279823263124
2,41002,feedback_tracker,19,0.21992622054894437,6.054347826086956,0.0,0.010074750758466833
2,41002,feedback_tracker,20,0.2801164379402484,12.97463768115942,12.0,0.0013245500197483495
2,41002,feedback_tracker,21,0.2348237153536828,7.970108695652174,7.0,0.002421722750532771
2,41002,feedback_tracker,22,0.2635478936703275,9.678442028985508,0.0,0.001763191246489785
2,41002,feedback_tracker,23,0.2465264972359418,10.22554347826087,0.0,-0.00836993650146051
2,41002,feedback_tracker,24,0.24234469880981332,8.67663043478261,11.0,-0.0007520106424073022
2,41002,feedback_tracker,25,0.2398332287534073,8.81340579710145,10.0,0.00022786557233321324
2,41002,feedback_tracker,26,0.25498686144396804,8.420289855072463,3.0,-0.003102172752485905
2,41002,feedback_tracker,27,0.23737801960480043,6.921195652173913,0.0,-0.00021110117665441256
2,41002,feedback_tracker,28,0.23522286909966852,9.143115942028986,1.0,-0.00016704716600332467
2,41002,feedback_tracker,29,0.22719524228807472,6.720108695652174,0.0,-0.001382927009231811
2,41002,feedback_tracker,30,0.23349601134411077,7.008152173913044,0.0,-0.00020806296902330305
2,41002,feedback_tracker,31,0.2423075518514034,7.678442028985507,18.0,-0.00042697667958628294
2,41002,feedback_tracker,32,0.21753944518662566,5.833333333333333,0.0,0.0016667824079097567
2,41002,feedback_tracker,33,0.28309812830045233,11.554347826086957,7.0,-0.0010053754573587559
2,41002,feedback_tracker,34,0.22567576765039415,6.723731884057971,2.0,-0.000894372371407862
2,41002,feedback_tracker,35,0.21753571179571676,5.583333333333333,6.0,-0.000693091115846857
2,41002,feedback_tracker,36,0.24143458638077012,7.875,0.0,0.004106517389398392
2,41002,feedback_tracker,37,0.21145701765039362,5.769021739130435,0.0,-0.0012650879561109207
2,41002,feedback_tracker,38,0.2266413650716542,8.030797101449275,1.0,0.0037607585102365894
2,41002,feedback_tracker,39,0.24917667344749486,10.028079710144928,6.0,-0.004253436429845616
2,41002,pto_high_fidelity,0,0.08511357886001218,3.073369565217391,1.0,-0.003540868232935039
2,41002,pto_high_fidelity,1,0.08561629625131638,3.1068840579710146,0.0,-0.004705803844634742
2,41002,pto_high_fidelity,2,0.08823857886001192,3.2817028985507246,0.0,-0.001979555032790941
2,41002,pto_high_fidelity,3,0.08678477451218565,3.1847826086956523,0.0,-0.0026943476317171514
2,41002,pto_high_fidelity,4,0.08270868755566407,2.9130434782608696,0.0,0.0038251034075668733
2,41002,pto_high_fidelity,5,0.08193423103392475,2.8614130434782608,3.0,0.002070864022847321
2,41002,pto_high_fidelity,6,0.08677118755566378,3.183876811594203,0.0,0.0038471846666001154
2,41002,pto_high_fidelity,7,0.07731466581653347,2.5534420289855073,0.0,-0.006292616287397081
2,41002,pto_high_fidelity,8,0.07754564407740268,2.568840579710145,2.0,0.001394537302679265
2,41002,pto_high_fidelity,9,0.07969238320783782,2.7119565217391304,0.0,0.002513465770250739
2,41002,pto_high_fidelity,10,0.08450216581653368,3.032608695652174,11.0,-0.0019014839474129663
2,41002,pto_high_fidelity,11,0.08238260059914232,2.891304347826087,0.0,0.003227444563561474
2,41002,pto_high_fidelity,12,0.08654020929479427,3.1684782608695654,0.0,0.0015567016349897352
2,41002,pto_high_fidelity,13,0.0809287962513164,2.7943840579710146,0.0,0.0005856145208963581
2,41002,pto_high_fidelity,14,0.08215162233827263,2.8759057971014492,0.0,-0.00027989487801596363
2,41002,pto_high_fidelity,15,0.08829292668609867,3.285326086956522,2.0,0.0017258104418855984
2,41002,pto_high_fidelity,16,0.07967879625131578,2.711050724637681,0.0,-0.00047037964574499024
2,41002,pto_high_fidelity,17,0.08516792668609846,3.0769927536231885,10.0,-0.0002601465284137518
2,41002,pto_high_fidelity,18,0.08026303538175097,2.75,6.0,0.00366505496985664
2,41002,pto_high_fidelity,19,0.0786869484252292,2.6449275362318843,3.0,0.002850218533934609
2,41002,pto_high_fidelity,20,0.09738260059914192,3.891304347826087,0.0,0.013152509342488466
2,41002,pto_high_fidelity,21,0.08315705712088127,2.942934782608696,0.0,-0.0022094822460166927
2,41002,pto_high_fidelity,22,0.08988260059914228,3.391304347826087,0.0,-0.005650523656786705
2,41002,pto_high_fidelity,23,0.09179836146870751,3.5190217391304346,7.0,0.001524474932616895
2,41002,pto_high_fidelity,24,0.08265433972957684,2.9094202898550723,0.0,-0.0008650753692507346
2,41002,pto_high_fidelity,25,0.09098314407740318,3.464673913043478,0.0,-0.007431076089739972
2,41002,pto_high_fidelity,26,0.07874129625131605,2.648550724637681,0.0,-0.000898332892069844
2,41002,pto_high_fidelity,27,0.08891792668609859,3.3269927536231885,0.0,-0.0062557780198698775
2,41002,pto_high_fidelity,28,0.09337444842522942,3.6240942028985508,13.0,-0.00022846236311789548
2,41002,pto_high_fidelity,29,0.07963803538175088,2.7083333333333335,0.0,-0.0033665510701001307
2,41002,pto_high_fidelity,30,0.09251847016435984,3.5670289855072466,0.0,-0.002610200131076958
2,41002,pto_high_fidelity,31,0.09012716581653375,3.407608695652174,0.0,0.0012338378204766515
2,41002,pto_high_fidelity,32,0.08009999190348997,2.739130434782609,0.0,-0.0003759781943498019
2,41002,pto_high_fidelity,33,0.09779020929479446,3.9184782608695654,10.0,-0.013687071124440644
2,41002,pto_high_fidelity,34,0.08410814407740302,3.006340579710145,2.0,0.0015003320326911142
2,41002,pto_high_fidelity,35,0.09332010059914266,3.6204710144927534,0.0,0.0011852264983788993
2,41002,pto_high_fidelity,36,0.08160814407740322,2.839673913043478,1.0,-0.002372840159896527
2,41002,pto_high_fidelity,37,0.07894510059914212,2.6621376811594204,4.0,0.002303666682581088
2,41002,pto_high_fidelity,38,0.08365977451218576,2.976449275362319,10.0,0.00042741070924787
2,41002,pto_high_fidelity,39,0.08679836146870742,3.1856884057971016,18.0,0.0032655306663657395
3,41003,pto_frozen,0,73.71329042182816,4914.057971014493,7949.0,6.457554937304415
3,41003,pto_frozen,1,76.1505186826978,5076.539855072464,8109.0,5.343014618119002
3,41003,pto_frozen,2,76.05425509574123,5070.122282608696,8053.0,5.76876331928524
3,41003,pto_frozen,3,75.42319531313251,5028.051630434783,7938.0,5.48376620558249
3,41003,pto_frozen,4,74.83410563921959,4988.778985507246,8157.0,5.949995659703384
3,41003,pto_frozen,5,78.7258040087847,5248.225543478261,8356.0,5.756700549915581
3,41003,pto_frozen,6,71.71869803052381,4781.085144927536,7817.0,5.846141639069614
3,41003,pto_frozen,7,76.00066813921954,5066.54981884058,8080.0,5.280790606730064
3,41003,pto_frozen,8,71.12451324791515,4741.472826086957,7511.0,4.8021502371972105
3,41003,pto_frozen,9,69.6323800957412,4641.997282608696,7405.0,5.066682472580176
3,41003,pto_frozen,10,71.72955400878469,4781.808876811594,7772.0,5.781431234510566
3,41003,pto_frozen,11,69.30027411748033,4619.856884057971,7593.0,5.5765765584920075
3,41003,pto_frozen,12,74.06420074791524,4937.451992753623,8097.0,5.797026951071836
3,41003,pto_frozen,13,69.22693172617593,4614.967391304348,7716.0,5.829353317505718
3,41003,pto_frozen,14,72.22895618269771,4815.102355072464,7707.0,5.260391863679964
3,41003,pto_frozen,15,75.92781487834996,5061.692934782609,8029.0,5.434218898519525
3,41003,pto_frozen,16,73.09732574791516,4872.99365942029,7909.0,5.785675068034149
3,41003,pto_frozen,17,79.51205400878462,5300.642210144928,8453.0,5.409121024830837
3,41003,pto_frozen,18,76.49386107400214,5099.429347826087,8193.0,5.733409107678419
3,41003,pto_frozen,19,69.01911922617599,4601.113224637681,7634.0,5.703291626699769
3,41003,pto_frozen,20,75.83493444356739,5055.500905797101,7943.0,5.471007198381938
3,41003,pto_frozen,21,72.38729857400216,4825.658514492754,7860.0,5.579407191437463
3,41003,pto_frozen,22,72.71857574791517,4847.74365942029,7951.0,6.106727242739769
3,41003,pto_frozen,23,73.2123393348717,4880.661231884058,7887.0,5.593354192075487
3,41003,pto_frozen,24,74.38864368269778,4959.08152173913,7926.0,5.576289990407944
3,41003,pto_frozen,25,76.37208118269768,5091.310688405797,8081.0,5.460146691174875
3,41003,pto_frozen,26,72.80634748704563,4853.595108695652,7886.0,5.37325379016402
3,41003,pto_frozen,27,73.36523335661073,4890.854166666667,7973.0,5.744415828627728
3,41003,pto_frozen,28,71.72447248704552,4781.470108695652,7888.0,6.031000839847395
3,41003,pto_frozen,29,73.33273335661079,4888.6875,7654.0,5.004762661730303
3,41003,pto_frozen,30,75.09579042182824,5006.224637681159,7875.0,5.050460885246898
3,41003,pto_frozen,31,72.66413281313254,4844.114130434783,7848.0,5.612779298087231
3,41003,pto_frozen,32,73.17099422617599,4877.904891304348,8172.0,6.365284354532789
3,41003,pto_frozen,33,74.85695890008911,4990.302536231884,7745.0,4.8357538986714355
3,41003,pto_frozen,34,73.02322248704559,4868.053442028986,7732.0,5.3615760051041885
3,41003,pto_frozen,35,78.25611650878467,5216.913043478261,8337.0,5.539192986948728
3,41003,pto_frozen,36,71.49758390008903,4766.344202898551,7794.0,5.597220582554612
3,41003,pto_frozen,37,73.11069531313251,4873.884963768116,7919.0,5.550886614091207
3,41003,pto_frozen,38,73.80960835661072,4920.479166666667,8000.0,5.736419428903771
3,41003,pto_frozen,39,75.105369226176,5006.863224637681,8086.0,5.442046623466248
3,41003,pto_reid_7d,0,5.627060112091675,372.3686594202899,6.0,0.002790593709174085
3,41003,pto_reid_7d,1,6.6399662364270835,439.8903985507246,0.0,0.0032757303634130355
3,41003,pto_reid_7d,2,5.788018238514185,383.1105072463768,10.0,-0.0014043572237726727
3,41003,pto_reid_7d,3,7.245272405405765,480.23641304347825,0.0,-0.0016669451690328517
3,41003,pto_reid_7d,4,6.173696610823227,408.8007246376812,0.0,0.0044841774486868435
3,41003,pto_reid_7d,5,6.401269575000657,423.98369565217394,0.0,-0.004422219714495288
3,41003,pto_reid_7d,6,5.901707286971807,390.6784420289855,11.0,0.011552133472801531
3,41003,pto_reid_7d,7,5.605650681118928,370.94565217391306,0.0,0.0020333204571200397
3,41003,pto_reid_7d,8,5.804141997611515,384.1893115942029,8.0,-0.0014722828658110495
3,41003,pto_reid_7d,9,5.141704214233649,340.0244565217391,0.0,-0.001944127361663896
3,41003,pto_reid_7d,10,4.711955501241453,311.3804347826087,1.0,-0.0007728983198711799
3,41003,pto_reid_7d,11,4.525993981593926,298.98641304347825,0.0,-0.003394545983272497
3,41003,pto_reid_7d,12,5.3538101953058055,354.1576086956522,3.0,0.004494648414272631
3,41003,pto_reid_7d,13,4.478473121834464,295.8106884057971,0.0,0.006074136606495688
3,41003,pto_reid_7d,14,5.5853583493014325,369.60778985507244,4.0,0.0010915845988914883
3,41003,pto_reid_7d,15,7.085777175037539,469.61684782608694,0.0,0.0014674542858258933
3,41003,pto_reid_7d,16,6.362304978116919,421.375,0.0,0.0025683162687338053
3,41003,pto_reid_7d,17,5.973736500193405,395.4791666666667,5.0,0.0001955846162526747
3,41003,pto_reid_7d,18,6.795206728087679,450.2463768115942,0.0,-0.00012679091489112366
3,41003,pto_reid_7d,19,4.649285297411804,307.20380434782606,3.0,0.0008809717056063611
3,41003,pto_reid_7d,20,5.656001423074129,374.3097826086956,9.0,0.0015477497732195018
3,41003,pto_reid_7d,21,6.3319974428521135,419.35597826086956,0.0,-0.001422640723267028
3,41003,pto_reid_7d,22,4.544876831835467,300.2472826086956,3.0,-0.002735092166198638
3,41003,pto_reid_7d,23,5.434551503926794,359.5498188405797,0.0,0.0017899383243850885
3,41003,pto_reid_7d,24,6.835397012949904,452.9284420289855,0.0,0.0009847047947256716
3,41003,pto_reid_7d,25,6.644838963781599,440.22463768115944,0.0,0.0021221880303299925
3,41003,pto_reid_7d,26,5.64606896989896,373.64221014492756,0.0,-0.00025781361898272127
3,41003,pto_reid_7d,27,5.095768977320766,336.9664855072464,0.0,-0.0005288651426438482
3,41003,pto_reid_7d,28,5.534368564960991,366.19746376811594,0.0,-0.0008091397966137006
3,41003,pto_reid_7d,29,6.397029643348697,423.705615942029,5.0,-0.0012197861101827699
3,41003,pto_reid_7d,30,8.294083475022436,550.1675724637681,0.0,-0.0005913111602046883
3,41003,pto_reid_7d,31,6.043667696722696,400.143115942029,0.0,-0.0021337440700697485
3,41003,pto_reid_7d,32,4.43549983863204,292.9619565217391,3.0,-0.00016259836197205716
3,41003,pto_reid_7d,33,6.267263163014225,415.0480072463768,10.0,-0.003495132357345301
3,41003,pto_reid_7d,34,7.127956120287133,472.4284420289855,0.0,0.002010913675840607
3,41003,pto_reid_7d,35,6.531551311072406,432.67028985507244,0.0,0.0002616113785216082
3,41003,pto_reid_7d,36,5.65793175485114,374.4338768115942,7.0,-0.0001215283052443804
3,41003,pto_reid_7d,37,5.401610660180443,357.35235507246375,0.0,-0.0009280639238885586
3,41003,pto_reid_7d,38,5.807165830589495,384.3867753623188,13.0,0.004251429042660775
3,41003,pto_reid_7d,39,5.957426386414943,394.3949275362319,0.0,0.0005812742242804873
3,41003,pto_reid_3d,0,0.08234099634307634,2.807065217391304,4.0,0.002768458196433144
3,41003,pto_reid_3d,1,0.0834241351352567,2.869565217391304,0.0,0.003474787216958407
3,41003,pto_reid_3d,2,0.0843905239341847,2.9384057971014492,10.0,-0.0017958519785242124
3,41003,pto_reid_3d,3,0.3035679494013054,17.53804347826087,0.0,-0.0016050416885489954
3,41003,pto_reid_3d,4,0.14302284621578118,6.829710144927536,3.0,0.004804491338938103
3,41003,pto_reid_3d,5,0.08913308020493209,3.2581521739130435,1.0,-0.004159197739573522
3,41003,pto_reid_3d,6,0.09186676011389122,3.4329710144927534,0.0,0.01130007074683484
3,41003,pto_reid_3d,7,0.08052534826239906,2.699275362318841,0.0,0.0022421972317588183
3,41003,pto_reid_3d,8,0.0742669312651249,2.279891304347826,0.0,-0.0016911965763740293
3,41003,pto_reid_3d,9,0.07457316209213843,2.3052536231884058,0.0,-0.001780389671830173
3,41003,pto_reid_3d,10,0.08217825086137909,2.788949275362319,0.0,-0.0010942972842764075
3,41003,pto_reid_3d,11,0.07309852047517545,2.204710144927536,0.0,-0.003638036623422845
3,41003,pto_reid_3d,12,0.08359740326919113,2.8840579710144927,15.0,0.004365578843658176
3,41003,pto_reid_3d,13,0.07939543806619356,2.615036231884058,0.0,0.006346273204310782
3,41003,pto_reid_3d,14,0.13826500497035754,6.528985507246377,0.0,0.001164284567207323
3,41003,pto_reid_3d,15,0.08432135218470874,2.9384057971014492,0.0,0.0015685289432679828
3,41003,pto_reid_3d,16,0.10940367795230302,4.603260869565218,0.0,0.0028771283729530075
3,41003,pto_reid_3d,17,0.07622384377333376,2.403985507246377,4.0,0.000317384190035547
3,41003,pto_reid_3d,18,0.12028582087370418,5.3351449275362315,4.0,-0.00025857317089049864
3,41003,pto_reid_3d,19,0.07566398694662624,2.3704710144927534,5.0,0.0008308412796930542
3,41003,pto_reid_3d,20,0.08504916662168649,2.9972826086956523,6.0,0.0013260148698562059
3,41003,pto_reid_3d,21,0.08091438839860048,2.7083333333333335,0.0,-0.0012618327336490177
3,41003,pto_reid_3d,22,0.07691684602686263,2.4528985507246377,5.0,-0.0027005325543947674
3,41003,pto_reid_3d,23,0.07355272346368744,2.2346014492753623,0.0,0.0019213408044305748
3,41003,pto_reid_3d,24,0.0773115537203467,2.4818840579710146,1.0,0.0010346724595158834
3,41003,pto_reid_3d,25,0.1802578738563662,9.328804347826088,2.0,0.0021929891188763842
3,41003,pto_reid_3d,26,0.07177514303835072,2.1105072463768115,1.0,-9.543227184145765e-05
3,41003,pto_reid_3d,27,0.1149941131622278,4.982789855072464,0.0,-0.0003179267271125309
3,41003,pto_reid_3d,28,0.08833842457650794,3.211050724637681,6.0,-0.0006309706205322071
3,41003,pto_reid_3d,29,0.07412376359539062,2.273550724637681,2.0,-0.0012396429672003784
3,41003,pto_reid_3d,30,0.3864073028274796,23.0625,6.0,-0.0005434051363070152
3,41003,pto_reid_3d,31,0.0822538492159883,2.795289855072464,0.0,-0.002189299866752894
3,41003,pto_reid_3d,32,0.07158819517537965,2.1032608695652173,0.0,-0.00020969058025425456
3,41003,pto_reid_3d,33,0.09397763001646327,3.5824275362318843,9.0,-0.004026818692789465
3,41003,pto_reid_3d,34,0.07420601908077627,2.2717391304347827,0.0,0.0022476768562363554
3,41003,pto_reid_3d,35,0.08586086427999565,3.0434782608695654,0.0,0.0004917013528704552
3,41003,pto_reid_3d,36,0.07529661340962066,2.342391304347826,0.0,-0.00022195191819408938
3,41003,pto_reid_3d,37,0.09062506184834353,3.3550724637681157,7.0,-0.0009102144540557902
3,41003,pto_reid_3d,38,0.07933372466466979,2.6159420289855073,12.0,0.0034754382614507876
3,41003,pto_reid_3d,39,0.07859646148759894,2.5552536231884058,3.0,0.0006846817911536074
3,41003,pto_reid_1d,0,0.08028897513921521,2.676630434782609,1.0,0.0023189119744443337
3,41003,pto_reid_1d,1,0.08049850045880211,2.676630434782609,0.0,0.003609824695419685
3,41003,pto_reid_1d,2,0.07727967089934248,2.466485507246377,3.0,4.9099605467037616e-05
3,41003,pto_reid_1d,3,0.07980556567619376,2.634963768115942,1.0,-0.00010785637090438761
3,41003,pto_reid_1d,4,0.08266180088881689,2.8215579710144927,0.0,0.005305144553578792
3,41003,pto_reid_1d,5,0.0753029022616255,2.3505434782608696,6.0,-0.003575916128108195
3,41003,pto_reid_1d,6,0.09303791753254372,3.5027173913043477,5.0,0.012428385105838134
3,41003,pto_reid_1d,7,0.08689677061686438,3.0996376811594204,0.0,-0.003554757182105825
3,41003,pto_reid_1d,8,0.07330401721857897,2.217391304347826,0.0,0.001128694134957183
3,41003,pto_reid_1d,9,0.07474933709821086,2.308876811594203,0.0,-0.001928285279015968
3,41003,pto_reid_1d,10,0.0728922225145964,2.1920289855072466,5.0,-0.002125171984253404
3,41003,pto_reid_1d,11,0.07529576721183202,2.345108695652174,5.0,-0.0017252679048086147
3,41003,pto_reid_1d,12,0.08429232844394084,2.926630434782609,5.0,-0.00040126042213724884
3,41003,pto_reid_1d,13,0.07762510795347206,2.493659420289855,0.0,0.005344858267614009
3,41003,pto_reid_1d,14,0.07324276205705381,2.214673913043478,0.0,-0.0008294849370005946
3,41003,pto_reid_1d,15,0.07742084536564764,2.483695652173913,3.0,0.002139006679716492
3,41003,pto_reid_1d,16,0.08221182888924858,2.796195652173913,0.0,0.002951618713622889
3,41003,pto_reid_1d,17,0.08245829453755447,2.8052536231884058,0.0,-0.0035824808267396996
3,41003,pto_reid_1d,18,0.07633496275605217,2.414855072463768,0.0,-0.00023258564490297268
3,41003,pto_reid_1d,19,0.08179367223976497,2.778985507246377,7.0,-0.0018288924865125283
3,41003,pto_reid_1d,20,0.07545821469696579,2.3568840579710146,12.0,0.0009608874170460809
3,41003,pto_reid_1d,21,0.07958128671542584,2.625,0.0,0.0002992634516642867
3,41003,pto_reid_1d,22,0.07678234837035265,2.4447463768115942,1.0,-0.00026991219579946093
3,41003,pto_reid_1d,23,0.07660819186930459,2.4239130434782608,0.0,0.0010848028854291902
3,41003,pto_reid_1d,24,0.07552113976376193,2.36231884057971,0.0,-0.0003861778913970981
3,41003,pto_reid_1d,25,0.08364315136426227,2.884963768115942,0.0,-0.0015676608839448089
3,41003,pto_reid_1d,26,0.07971846071843068,2.6322463768115942,0.0,-0.0006479520310418014
3,41003,pto_reid_1d,27,0.07725002586385295,2.471014492753623,0.0,-0.003240899483070673
3,41003,pto_reid_1d,28,0.08125195665668138,2.73731884057971,9.0,8.452727659408243e-05
3,41003,pto_reid_1d,29,0.0773143903102766,2.4800724637681157,9.0,-0.00028423517463183436
3,41003,pto_reid_1d,30,0.07515918639066566,2.339673913043478,0.0,-0.0008492332866028064
3,41003,pto_reid_1d,31,0.07469313663311145,2.307065217391304,0.0,0.0007564051927308712
