seed_block,seed,scenario,design,design_value,path,weighted_cost,mean_queue,terminal_yard_backlog,late_horizon_drift
0,52000,high,gain_multiplier,0.5,77,0.22790560374361507,6.569746376811594,0.0,-0.0010580558075338868
0,52000,high,gain_multiplier,0.5,78,0.2255663827291225,6.607789855072464,6.0,-0.003683012947104805
0,52000,high,gain_multiplier,0.5,79,0.22857362910593446,6.705615942028985,4.0,0.00028673084518596
1,52001,high,gain_multiplier,0.5,0,0.2229508935986877,6.345108695652174,18.0,-0.00021267453417766571
1,52001,high,gain_multiplier,0.5,1,0.23141556751173112,6.841485507246377,14.0,0.0009248629551343539
1,52001,high,gain_multiplier,0.5,2,0.21793051316390502,6.107789855072464,13.0,0.00014697329415492254
1,52001,high,gain_multiplier,0.5,3,0.23290333925086157,6.965579710144928,0.0,-0.00408877642698102
1,52001,high,gain_multiplier,0.5,4,0.2204191907001365,6.260869565217392,6.0,0.0020500848527988404
1,52001,high,gain_multiplier,0.5,5,0.22073848417839753,6.343297101449275,10.0,-0.001124299584633614
1,52001,high,gain_multiplier,0.5,6,0.22659446243926734,6.634057971014493,0.0,0.001846524941514503
1,52001,high,gain_multiplier,0.5,7,0.2375863102653545,7.307971014492754,4.0,0.0015634290947443349
1,52001,high,gain_multiplier,0.5,8,0.2536936472218766,8.184782608695652,0.0,0.002377017695389303
1,52001,high,gain_multiplier,0.5,9,0.22661257838129628,6.550724637681159,0.0,0.00226530931123833
1,52001,high,gain_multiplier,0.5,10,0.21705868345376014,5.999094202898551,0.0,-0.0005757945998029505
1,52001,high,gain_multiplier,0.5,11,0.2345813283812967,7.034420289855072,0.0,0.002173349276689569
1,52001,high,gain_multiplier,0.5,12,0.2209513464972381,6.242753623188406,0.0,-0.0003415813436690263
1,52001,high,gain_multiplier,0.5,13,0.22989835736680378,6.759963768115942,0.0,0.0008339337410318621
1,52001,high,gain_multiplier,0.5,14,0.21916013272912235,6.146739130434782,2.0,-0.0031038546174245547
1,52001,high,gain_multiplier,0.5,15,0.22491873780158592,6.579710144927536,0.0,0.002319291750398222
1,52001,high,gain_multiplier,0.5,16,0.21871402765665807,6.181159420289855,25.0,0.00038818527858193826
1,52001,high,gain_multiplier,0.5,17,0.22833585736680395,6.642210144927536,11.0,0.004702928398126728
1,52001,high,gain_multiplier,0.5,18,0.2067393899754989,5.390398550724638,0.0,-4.069028077378808e-06
1,52001,high,gain_multiplier,0.5,19,0.23223757838129655,6.934782608695652,6.0,-0.001890850220704083
1,52001,high,gain_multiplier,0.5,20,0.24673938997549966,7.930253623188406,6.0,-0.001775886614091207
1,52001,high,gain_multiplier,0.5,21,0.20666239722187604,5.359601449275362,10.0,-0.0016634186780324568
1,52001,high,gain_multiplier,0.5,22,0.22988929939578884,6.769927536231884,4.0,-0.0009771092756478978
1,52001,high,gain_multiplier,0.5,23,0.23565243345376047,7.105072463768116,0.0,-0.005365094900585506
1,52001,high,gain_multiplier,0.5,24,0.22415560374361493,6.4103260869565215,20.0,0.0008390878432632086
1,52001,high,gain_multiplier,0.5,25,0.24481457113492014,7.749094202898551,0.0,-0.003089097608930594
1,52001,high,gain_multiplier,0.5,26,0.2320428320044846,6.888586956521739,0.0,-0.00028830420270921315
1,52001,high,gain_multiplier,0.5,27,0.22129554939578897,6.230978260869565,0.0,0.001604716166302805
1,52001,high,gain_multiplier,0.5,28,0.24214246968564418,7.540760869565218,0.0,-0.0013354550149957249
1,52001,high,gain_multiplier,0.5,29,0.21865515084506487,6.103260869565218,0.0,-0.002597613270890933
1,52001,high,gain_multiplier,0.5,30,0.22595587548274548,6.659420289855072,4.0,-0.0018813015681491674
1,52001,high,gain_multiplier,0.5,31,0.2366352233088334,7.1856884057971016,0.0,0.0026620124219289146
1,52001,high,gain_multiplier,0.5,32,0.23345813997549947,6.992753623188406,6.0,0.002109926692390158
1,52001,high,gain_multiplier,0.5,33,0.21575433562767307,5.9393115942028984,0.0,0.0003156480713891987
1,52001,high,gain_multiplier,0.5,34,0.21270406388854257,5.742753623188406,0.0,-0.0008043654703362427
1,52001,high,gain_multiplier,0.5,35,0.2391306943233256,7.432065217391305,0.0,0.0036721622055651284
1,52001,high,gain_multiplier,0.5,36,0.22948395519289067,6.7481884057971016,5.0,-0.0012037812664117465
1,52001,high,gain_multiplier,0.5,37,0.2296854950479627,6.874094202898551,0.0,0.002758421260508943
1,52001,high,gain_multiplier,0.5,38,0.22719002403347036,6.5643115942028984,6.0,0.0012165308877208668
1,52001,high,gain_multiplier,0.5,39,0.21341964359868734,5.734601449275362,0.0,0.0014061475961267193
1,52001,high,gain_multiplier,0.5,40,0.21956094794651346,6.202898550724638,15.0,-0.004398890620184983
1,52001,high,gain_multiplier,0.5,41,0.22805053127984698,6.636775362318841,0.0,0.0008694699195743037
1,52001,high,gain_multiplier,0.5,42,0.21421221606245572,5.77536231884058,0.0,0.0009041380387935712
1,52001,high,gain_multiplier,0.5,43,0.23378196243926744,7.036231884057971,8.0,-0.0012347058797998254
1,52001,high,gain_multiplier,0.5,44,0.22162842983057154,6.359601449275362,2.0,0.0012265135699373695
1,52001,high,gain_multiplier,0.5,45,0.22602833925086177,6.452898550724638,5.0,-0.0034056679933506654
1,52001,high,gain_multiplier,0.5,46,0.21800977041028158,6.067028985507246,0.0,0.0018550970273308479
1,52001,high,gain_multiplier,0.5,47,0.23106457113492004,6.841485507246377,3.0,0.0014181376655280622
1,52001,high,gain_multiplier,0.5,48,0.21950886461318025,6.118659420289855,0.0,-0.0019943120412849015
1,52001,high,gain_multiplier,0.5,49,0.2195292450479632,6.172101449275362,0.0,0.002841592194410566
1,52001,high,gain_multiplier,0.5,50,0.2386189189610067,7.403985507246377,0.0,0.0032056345730667236
1,52001,high,gain_multiplier,0.5,51,0.21856004214941233,6.128623188405797,0.0,0.0018134844335261871
1,52001,high,gain_multiplier,0.5,52,0.22572942620738323,6.550724637681159,1.0,-0.00010112891114978798
